0032,"{'Lon': 37.615807, 'Lat': 55.759865}","ул. Большая Дмитровка, д.5/6, стр.5",12,0
0075,"{'Lon': 37.625638, 'Lat': 55.740815}","Климентовский пер., д.23, стр.1 (ст. м. Третьяковская)",16,0
0104,"{'Lon': 37.5852946, 'Lat': 55.7414275}","Смоленский б-р, д.22/14",18,0
0217,"{'Lon': 37.576903, 'Lat': 55.730695}","ул. Усачева, д.2, стр.1",25,0
0074,"{'Lon': 37.620018, 'Lat': 55.73218}","ул. Большая Полянка, д.50/1, стр.1",12,0
0263,"{'Lon': 37.6223722, 'Lat': 55.7241978}","ул. Люсиновская, д.12",12,0
0403,"{'Lon': 37.599413, 'Lat': 55.774431}","ул. Фадеева, д.4",12,0
0225,"{'Lon': 37.5706888, 'Lat': 55.7615452}","ул. Красная Пресня, д.21",15,0
0070,"{'Lon': 37.6202, 'Lat': 55.743048}","Лаврушинский пер. (напротив д.4, стр.1)",12,0
0212,"{'Lon': 37.550435, 'Lat': 55.727595}","Хамовнический Вал, д.40, стр.1",34,0
0035,"{'Lon': 37.623177, 'Lat': 55.762217}","ул. Кузнецкий мост, д.13/9, стр.1",18,0
0479,"{'Lon': 37.6669605, 'Lat': 55.7916073}","ул. Сокольнический Вал (напротив д.28, стр.1)",12,0
0424,"{'Lon': 37.57797, 'Lat': 55.78045}","Ленинградский пр-т, д.14, к.1",21,0
0751,"{'Lon': 37.56245, 'Lat': 55.7637}","ул. 1905 года, д.4, стр.2 (ст. м. Улица 1905 года, выход к ул. Пресненский Вал)",24,0
0310,"{'Lon': 37.578173, 'Lat': 55.707107}","Ленинский пр-т, д.34/1",12,0
0311,"{'Lon': 37.560729, 'Lat': 55.697476}","Ленинский пр-т, д.54",0,12
0232,"{'Lon': 37.586215, 'Lat': 55.7733}","2-я Брестская ул., д.31",12,0
0054,"{'Lon': 37.592209, 'Lat': 55.747411}","пер. Сивцев Вражек, д.26, стр.1",12,0
0401,"{'Lon': 37.589687, 'Lat': 55.775457}","2-я Тверская-Ямская ул., д.54",12,0
0360,"{'Lon': 37.535463, 'Lat': 55.693257}","пл. Джавахарлала Неру, д.1 (ст. м. Университет, выход №2)",33,0
0320,"{'Lon': 37.546468, 'Lat': 55.688153}","Ленинский пр-т, д.73/8",15,0
0313,"{'Lon': 37.550374, 'Lat': 55.691214}","Ленинский пр-т, д.66",12,0
0359,"{'Lon': 37.533756, 'Lat': 55.695176}","Ломоносовский пр-т (дублёр, напротив д.1, стр.64)",18,0
0241,"{'Lon': 37.5776708, 'Lat': 55.7604391}",ст. м. Краснопресненская,12,18
0315,"{'Lon': 37.605352, 'Lat': 55.724388}","Ленинский пр-т, д.9, стр.3",12,0
0024,"{'Lon': 37.6386809, 'Lat': 55.7478923}","Москворецкая наб., д.2А",21,0
0402,"{'Lon': 37.5870704, 'Lat': 55.7772628}","ул. Лесная, д.6",12,0
0312,"{'Lon': 37.556333, 'Lat': 55.694853}","Ленинский пр-т, д.60/2",12,0
0428,"{'Lon': 37.5841, 'Lat': 55.79185}","ул. Нижняя Масловка, д.5, к.1",15,0
0012,"{'Lon': 37.621486, 'Lat': 55.768003}","Цветной б-р (напротив д.1, ст. м. Трубная)",12,0
0122,"{'Lon': 37.6212721, 'Lat': 55.7730885}","Цветной б-р., д.34, стр.1",30,0
0148,"{'Lon': 37.6358074, 'Lat': 55.7310887}","ул. Новокузнецкая, д.43/16, стр.1 (ст. м. Павелецкая (кольцевая))",12,0
0521,"{'Lon': 37.5455944, 'Lat': 55.7950047}","Ленинградский пр-т, д.44",12,0
0047,"{'Lon': 37.6116459, 'Lat': 55.7700911}","ул. Каретный Ряд, д.3, стр.11",12,0
0055,"{'Lon': 37.5896349, 'Lat': 55.7400913}","ул. Пречистенка, д.34",12,0
0071,"{'Lon': 37.6417277, 'Lat': 55.7434283}","Космодамианская наб., д.22, стр.1",12,0
0076,"{'Lon': 37.6286203, 'Lat': 55.7420854}","ул. Пятницкая, д.25, стр.1Д (рядом со ст. м. Новокузнецкая)",16,0
0078,"{'Lon': 37.6276564, 'Lat': 55.7353228}","ул. Пятницкая, д.48, стр.1",12,0
0304,"{'Lon': 37.6121883, 'Lat': 55.7277408}","Калужская пл., д.1, к.3",12,0
0522,"{'Lon': 37.53978, 'Lat': 55.79759}","Ленинградский пр-т, д.54/1",18,0
0510,"{'Lon': 37.52036, 'Lat': 55.80273}","Чапаевский пер., д.2",12,0
0512,"{'Lon': 37.54216, 'Lat': 55.79538}","Ленинградский пр-т, д.39, стр.17",9,0
0237,"{'Lon': 37.5655623, 'Lat': 55.7692458}","ул. Пресненский Вал, д.24",12,0
0300,"{'Lon': 37.5073382, 'Lat': 55.7032223}","Мичуринский пр-т, д.12, к.1",12,0
0302,"{'Lon': 37.530764, 'Lat': 55.6897298}","пр-т Вернадского, д.11/19",18,0
0303,"{'Lon': 37.5045648, 'Lat': 55.6765135}","пр-т Вернадского, д.14",18,0
0314,"{'Lon': 37.529704, 'Lat': 55.6780815}","Ленинский пр-т, д.86",12,0
0316,"{'Lon': 37.6002317, 'Lat': 55.7210015}","Ленинский пр-т, д.15А",24,0
0340,"{'Lon': 37.6080592, 'Lat': 55.718604}","ул. Шаболовка, д.32 (ст. м. Шаболовская)",24,0
0341,"{'Lon': 37.5943736, 'Lat': 55.7098155}","ул. Орджоникидзе, д.11, стр.1/2",21,0
0513,"{'Lon': 37.56091, 'Lat': 55.78654}","Ленинградский пр-т, д.33, к.1",15,0
0346,"{'Lon': 37.5931, 'Lat': 55.71599}","Ленинский пр-т, д.27",12,0
0347,"{'Lon': 37.5890604, 'Lat': 55.6914923}","ул. Шверника, д.13, к.1",12,0
0348,"{'Lon': 37.5159465, 'Lat': 55.7155927}","ул. Мосфильмовская, д.17/25",12,0
0531,"{'Lon': 37.55366, 'Lat': 55.79435}",Дворцовая аллея (Пл. Космонавта Комарова),15,0
0354,"{'Lon': 37.5072476, 'Lat': 55.7105268}","Ломоносовский пр-т, д.43/40",12,0
0361,"{'Lon': 37.5521608, 'Lat': 55.6846569}","Ломоносовский пр-т, д.2/62, стр.8",12,0
0529,"{'Lon': 37.54917, 'Lat': 55.80034}","ул. Планетная, д.17",15,0
0130,"{'Lon': 37.649046, 'Lat': 55.768248}","Хоромный туп, д.2/6 (ст. м. Красные Ворота)",24,0
0291,"{'Lon': 37.5975719, 'Lat': 55.6464942}","ул. Азовская, напротив д.24",10,0
0288,"{'Lon': 37.5492, 'Lat': 55.66466}","ул. Профсоюзная, д.55",12,0
0253,"{'Lon': 37.59244, 'Lat': 55.73208}","Комсомольский пр-т, д.5/2",12,0
0255,"{'Lon': 37.55135, 'Lat': 55.7612}","ул. Костикова (2-я Звенигородская ул., д.13, стр.42)",24,0
0114,"{'Lon': 37.590813, 'Lat': 55.766245}","ул. Большая Садовая, д.1",12,0
0108,"{'Lon': 37.583633, 'Lat': 55.756668}","Новинский б-р, д.27, стр.2",12,0
0042,"{'Lon': 37.6142074, 'Lat': 55.7584711}","Георгиевский пер., д.2",12,0
0515,"{'Lon': 37.506187, 'Lat': 55.776742}",МЦК Хорошёво,21,0
0259,"{'Lon': 37.5683739, 'Lat': 55.7371931}","Саввинская наб., д.9",21,12
0652,"{'Lon': 37.684929, 'Lat': 55.768817}","2-я Бауманская ул., д.3",12,0
0086,"{'Lon': 37.5916535, 'Lat': 55.7724933}","1-я Тверская-Ямская ул., д.11",15,0
0606,"{'Lon': 37.670731, 'Lat': 55.725931}","1-я Дубровская ул., д.7/10",15,0
0690,"{'Lon': 37.5660673, 'Lat': 55.8818528}","ул. 800-летия Москвы, д.11, к.1",12,0
0296,"{'Lon': 37.4960883, 'Lat': 55.6967984}","Мичуринский пр-т, д.38 (ст. м. Раменки)",10,0
0499,"{'Lon': 37.66318, 'Lat': 55.81387}","4-й Лучевой просек, платформа Маленковская",15,0
0284,"{'Lon': 37.49611, 'Lat': 55.67144}","пр-т Вернадского, д.70А",12,0
0504,"{'Lon': 37.53766, 'Lat': 55.78664}","Ходынский б-р, д.3",15,0
0505,"{'Lon': 37.53099, 'Lat': 55.7822}","ул. Гризодубовой, д.2",15,0
0502,"{'Lon': 37.51299, 'Lat': 55.79227}","3-я Песчаная ул., д.2",21,0
0448,"{'Lon': 37.66064, 'Lat': 55.81372}","Рижский пр., д.8",15,0
0476,"{'Lon': 37.64044, 'Lat': 55.81938}","пр-т Мира, д.142, стр.2 (ст. м. ВДНХ, выход к ул. Кибальчича)",21,0
0456,"{'Lon': 37.6726, 'Lat': 55.77471}","ул. Нижняя Красносельская, д.40/12, к.11",15,0
0426,"{'Lon': 37.57815, 'Lat': 55.78834}","5-я ул. Ямского поля, д.24",15,0
0115,"{'Lon': 37.594487, 'Lat': 55.768127}","Триумфальная пл., д.2 (вход в сад Аквариум)",20,0
0116,"{'Lon': 37.5997612, 'Lat': 55.7708538}","ул. Садовая-Триумфальная, д.4/10",12,0
0392,"{'Lon': 37.513659, 'Lat': 55.717902}","ул. Улофа Пальме, д.1",12,0
0264,"{'Lon': 37.6231799, 'Lat': 55.7290315}","ул. Люсиновская, д.2 (ст. м. Добрынинская)",12,0
0537,"{'Lon': 37.6011372, 'Lat': 55.8142078}","ул. Руставели, д.19 (ст. м. Бутырская)",24,0
0046,"{'Lon': 37.6043076, 'Lat': 55.7657169}","ул. Тверская, д.18",18,0
0539,"{'Lon': 37.714144, 'Lat': 55.794816}","Преображенская пл., д.12 (ст. м. Преображенская площадь)",21,0
0654,"{'Lon': 37.6698876, 'Lat': 55.7655969}","Токмаков пер., д.12/20",15,0
0682,"{'Lon': 37.7434632, 'Lat': 55.6220611}",ст. м. Шипиловская (выход №5),12,0
0278,"{'Lon': 37.62041, 'Lat': 55.69684}","Варшавское ш., д.12",12,0
0280,"{'Lon': 37.62275, 'Lat': 55.68397}","Варшавское ш., д.26 (ст. м. Нагатинская)",12,0
0273,"{'Lon': 37.60075, 'Lat': 55.7107}",ул. Орджоникидзе (напротив д.5),12,0
0533,"{'Lon': 37.602618, 'Lat': 55.798216}","ул. Полковая, д.1, стр.2",12,0
0520,"{'Lon': 37.55936, 'Lat': 55.78894}",ст. м. Динамо (южный выход),21,0
0523,"{'Lon': 37.53124, 'Lat': 55.80132}","Ленинградский пр-т, д.62А (ст. м. Аэропорт, выход в город к ул. Черняховского)",24,0
0279,"{'Lon': 37.4960798, 'Lat': 55.6946806}","Мичуринский пр-т, д.31, к.4",15,0
0281,"{'Lon': 37.49097, 'Lat': 55.68298}","ул. Удальцова, д.40А",15,0
0282,"{'Lon': 37.51531, 'Lat': 55.68228}","пр-т Вернадского, д.12",15,0
0287,"{'Lon': 37.48128, 'Lat': 55.66072}","пр-т Вернадского, д.86Д",15,0
0506,"{'Lon': 37.5198, 'Lat': 55.78611}","пр. Берёзовой Рощи, д.2",15,0
0536,"{'Lon': 37.64784, 'Lat': 55.82637}","пр-т Мира, д.182",15,0
0494,"{'Lon': 37.71148, 'Lat': 55.80138}","ул. Краснобогатырская, д.89",12,0
0535,"{'Lon': 37.64668, 'Lat': 55.82667}","пр-т Мира, д.123",12,0
0292,"{'Lon': 37.5539, 'Lat': 55.66923}","ул. Профсоюзная, д.43 (ст. м. Новые Черёмушки, выход №2)",18,0
0141,"{'Lon': 37.6580268, 'Lat': 55.7569598}","ул. Земляной Вал, д.33",18,0
0604,"{'Lon': 37.665312, 'Lat': 55.7323179}","ул. Воронцовская, д.50 (ст. м. Крестьянская Застава)",15,0
0048,"{'Lon': 37.5943833, 'Lat': 55.7712466}","1-я Тверская-Ямская ул., д.4 (ст. м. Маяковская, выход на 1-ю Тверскую-Ямскую ул.)",18,0
0062,"{'Lon': 37.5977164, 'Lat': 55.7434021}","ул. Пречистенка, д.12/2, стр.1",18,0
0615,"{'Lon': 37.6699924, 'Lat': 55.7394363}","ул. Таганская, д.31/22",12,0
0680,"{'Lon': 37.7456143, 'Lat': 55.6137016}",ст. м. Зябликово (выход №9),12,0
0619,"{'Lon': 37.6878922, 'Lat': 55.7246532}","Волгоградский пр-т, д.32, стр.21 (ст. м. Волгоградский пр-т, выход №2)",15,0
0429,"{'Lon': 37.63324, 'Lat': 55.7904}","ул. Трифоновская, д.61, к.1",12,0
0409,"{'Lon': 37.60179, 'Lat': 55.77851}","ул. Долгоруковская, д.20",24,0
0051,"{'Lon': 37.58883, 'Lat': 55.75285}","ул. Новый Арбат, д.22",12,0
0257,"{'Lon': 37.51768, 'Lat': 55.73511}","ул. Генерала Ермолова, д.4",12,0
0509,"{'Lon': 37.51517, 'Lat': 55.80443}","Ленинградский пр-т, д.73 (ст. м. Сокол, выход №1)",21,0
0524,"{'Lon': 37.5212331, 'Lat': 55.8037654}","Ленинградский пр-т, д.68",12,0
0501,"{'Lon': 37.51401, 'Lat': 55.78389}","ул. Куусинена, д.13",15,0
0041,"{'Lon': 37.634688, 'Lat': 55.754015}",Славянская площадь (напротив д.2),27,0
0052,"{'Lon': 37.6014341, 'Lat': 55.7530475}","Никитский б-р (напротив д.8А/3, стр.1)",12,0
0111,"{'Lon': 37.5848176, 'Lat': 55.7597006}","ул. Садовая-Кудринская, д.1-3а",12,0
0650,"{'Lon': 37.660107, 'Lat': 55.76547}","ул. Старая Басманная, д.15, стр.2 (Сад им. Баумана)",15,0
0687,"{'Lon': 37.5713646, 'Lat': 55.8647675}","ул. Дубнинская, д.12, к.3",12,0
0683,"{'Lon': 37.7426075, 'Lat': 55.626515}","ул. Мусы Джалиля, вл.13а",12,0
0290,"{'Lon': 37.61995, 'Lat': 55.66388}","Варшавское ш., д.58, стр.3",12,0
0285,"{'Lon': 37.51384, 'Lat': 55.67341}","ул. Удальцова, д.6",12,0
0436,"{'Lon': 37.64036, 'Lat': 55.787}","ул. Большая Переяславская, д.15",15,0
0447,"{'Lon': 37.63841, 'Lat': 55.81359}","пр-т Мира, д.122",15,0
0152,"{'Lon': 37.595854, 'Lat': 55.736359}","Турчанинов пер., д.3, стр. 1 (ст. м. Парк Культуры)",12,0
0106,"{'Lon': 37.582947, 'Lat': 55.748114}","Смоленская пл., д.6, стр.1 (рядом со ст. м. Смоленская)",12,0
0158,"{'Lon': 37.6102521, 'Lat': 55.7301022}","ул. Крымский Вал, д.3 (ст. м. Октябрьская)",30,0
0247,"{'Lon': 37.5728133, 'Lat': 55.7403289}","7-й Ростовский пер., д.11",18,0
0069,"{'Lon': 37.610879, 'Lat': 55.7390438}","Якиманская наб., д.2",27,0
0686,"{'Lon': 37.5548583, 'Lat': 55.8712028}","Бескудниковский б-р, д.29, к.1",12,0
0684,"{'Lon': 37.7022624, 'Lat': 55.622981}","ул. Маршала Захарова, д.8, к.1",12,0
0418,"{'Lon': 37.60152, 'Lat': 55.78241}","ул. Сущёвская, д.21, стр.10",12,0
0289,"{'Lon': 37.59469, 'Lat': 55.66734}","Нахимовский пр-т, д.10",12,0
0286,"{'Lon': 37.54503, 'Lat': 55.6734}","ул. Гарибальди, д.20/29, к.2",12,0
0427,"{'Lon': 37.5824392, 'Lat': 55.78876254}","ул. Правды, д.24, стр.4",9,0
0497,"{'Lon': 37.69265, 'Lat': 55.77983}","ул. Бакунинская, д.73, стр.1",12,0
0486,"{'Lon': 37.66289, 'Lat': 55.82139}","ул. Космонавтов, д.19",15,0
0493,"{'Lon': 37.7067, 'Lat': 55.80549}","ул. Краснобогатырская, д.62",12,0
0503,"{'Lon': 37.5272596, 'Lat': 55.7918581}","ул. Авиаконструктора Микояна, д.10",21,0
0220,"{'Lon': 37.567605, 'Lat': 55.727227}","ул. Усачева, д.26 (Усачёвский рынок)",24,24
0110,"{'Lon': 37.584875, 'Lat': 55.75849}","Кудринская пл., д.46/54, стр.1",12,0
0400,"{'Lon': 37.5877702, 'Lat': 55.780759}","2-й Лесной пер., д.11, стр.2",12,0
0543,"{'Lon': 37.70889, 'Lat': 55.78093}","ул. Б. Семёновская, д.32, стр.1",24,0
0688,"{'Lon': 37.5504943, 'Lat': 55.8736631}","Бескудниковский б-р, д.35, стр.1",15,0
0270,"{'Lon': 37.60758, 'Lat': 55.71573}","ул. Шаболовка, д.43, стр.5",12,0
0249,"{'Lon': 37.5370538, 'Lat': 55.7391344}","Кутузовский пр-т, д.35/30",9,0
0507,"{'Lon': 37.5145568, 'Lat': 55.7991006}","ул. Новопесчаная, д.10, стр.1",15,0
0525,"{'Lon': 37.5252605, 'Lat': 55.8112525}","ул. Часовая, д.24, стр.3",12,0
0449,"{'Lon': 37.6468, 'Lat': 55.81665}","ул. Кибальчича, д.9",12,0
0498,"{'Lon': 37.64387, 'Lat': 55.82257}","пр-т Мира, д.150",9,0
0283,"{'Lon': 37.49052, 'Lat': 55.67204}","пр-т Вернадского, д.76А",12,0
0113,"{'Lon': 37.5907248, 'Lat': 55.765695}","ул. Садовая-Кудринская, д.32, стр.2",12,0
0117,"{'Lon': 37.60339, 'Lat': 55.77198}","ул. Садовая-Триумфальная, д.22/31",0,12
0256,"{'Lon': 37.5325169, 'Lat': 55.7391738}","Кутузовский пр-т, д.37 (ст. м. Кутузовская)",24,0
0063,"{'Lon': 37.605304, 'Lat': 55.738605}","Пречистенская наб., д.15, стр.2",21,0
0540,"{'Lon': 37.7188593, 'Lat': 55.7829536}",ст. м. Семёновская,24,0
0045,"{'Lon': 37.596613, 'Lat': 55.769393}","ул. Тверская, д.31/4, стр.2 (ст. м. Маяковская, выход на Тверскую ул.)",18,0
0227,"{'Lon': 37.546261, 'Lat': 55.764887}","Звенигородское ш., д.15/11",12,0
0605,"{'Lon': 37.664271, 'Lat': 55.7311383}","3-й Крутицкий пер., д.13, стр.2 (ст. м. Пролетарская)",24,0
0685,"{'Lon': 37.6946714, 'Lat': 55.6141672}",ст. м. Орехово (выход №3),12,0
0254,"{'Lon': 37.55293, 'Lat': 55.75851}","Шмитовский пр., д.9/5",12,0
0511,"{'Lon': 37.53027, 'Lat': 55.80055}","Ленинградский пр-т, д.49/2 (ст. м. Аэропорт)",21,0
0495,"{'Lon': 37.71599, 'Lat': 55.7907}","ул. Преображенский Вал, д.24, к.3",15,0
0154,"{'Lon': 37.610612, 'Lat': 55.728329}","Ленинский пр-т, д. 4 (у главного входа в МИСИС)",18,0
0239,"{'Lon': 37.5659411, 'Lat': 55.7590698}","Нововаганьковский пер., д.9",12,0
0661,"{'Lon': 37.72517, 'Lat': 55.64333}",Батайский пр. (напротив д.33),15,0
0679,"{'Lon': 37.76707, 'Lat': 55.6319}",ст. м. Алма-Атинская (выход №2),15,0
0667,"{'Lon': 37.79355, 'Lat': 55.63972}","2-й квартал Капотни, д.18",9,0
0468,"{'Lon': 37.56728, 'Lat': 55.84727}","Дмитровское ш., д.63, к.1",9,0
0697,"{'Lon': 37.56033, 'Lat': 55.86409}","Бескудниковский б-р., д.13",9,0
0695,"{'Lon': 37.53887, 'Lat': 55.87313}","Бескудниковский б-р, д.57, к.1",9,0
0496,"{'Lon': 37.57239, 'Lat': 55.82531}","Дмитровское ш., д.25",9,0
0692,"{'Lon': 37.5163, 'Lat': 55.87567}","ул. Ангарская, д.17",9,0
0677,"{'Lon': 37.72217, 'Lat': 55.63532}","ул. Борисовские Пруды (напротив д.19, к.1)",18,0
0663,"{'Lon': 37.73611, 'Lat': 55.6538}","ул. Перерва, д.40",9,0
0664,"{'Lon': 37.74905, 'Lat': 55.65867}","ул. Перерва, д.56, к.2 (ст. м. Братиславская, выход №3)",18,0
0665,"{'Lon': 37.76145, 'Lat': 55.65631}","ул. Братиславская, д.20",9,0
0614,"{'Lon': 37.67832, 'Lat': 55.75699}","ул. Самокатная, д.4, стр.8",9,0
0681,"{'Lon': 37.73058, 'Lat': 55.61283}","ул. Елецкая, вл.1А (перекрёсток Орехового б-ра и Елецкой ул.)",9,0
0088,"{'Lon': 37.64619, 'Lat': 55.7409}","Котельническая наб., (напротив д.33)",12,0
0508,"{'Lon': 37.50749, 'Lat': 55.78931}","ул. Зорге, д.21, стр.3 (МЦК Зорге)",12,0
0620,"{'Lon': 37.67619, 'Lat': 55.71313}",МЦК Дубровка (выход №2),12,0
0722,"{'Lon': 37.69418, 'Lat': 55.67803}","ул. Коломенская, д.21",12,0
0706,"{'Lon': 37.58425, 'Lat': 55.79342}","ул. Бутырская, д.5 (ст. м. Савёловская, выход №7)",12,0
0708,"{'Lon': 37.56821, 'Lat': 55.81166}","ул. Тимирязевская, д.10/12",12,0
0720,"{'Lon': 37.60404, 'Lat': 55.78785}","ул. Новосущёвская, д.22, стр.2",12,0
0734,"{'Lon': 37.579917, 'Lat': 55.807813}","ул. Бутырская, д.97 (ст. м. Дмитровская, выход №2)",12,0
0721,"{'Lon': 37.65773, 'Lat': 55.74729}","ул. Николоямская, д.33, стр.1",12,0
0740,"{'Lon': 37.74381, 'Lat': 55.6434}","Батайский пр., д.65",12,0
0771,"{'Lon': 37.5334, 'Lat': 55.74846}","ул. Тестовская, д.18 (ст. м. Международная)",12,0
0700,"{'Lon': 37.61948, 'Lat': 55.83256}","пр-т Мира, д.119, стр.23 (у Москвариума)",24,24
0770,"{'Lon': 37.58131, 'Lat': 55.79685}","ул. Вятская, д.27, стр.15",0,12
0776,"{'Lon': 37.36941, 'Lat': 55.59385}","Московский, ул. Радужная, д.1",30,0
0705,"{'Lon': 37.63073, 'Lat': 55.80808}","ул. Годовикова, д.9, стр.14",12,0
0275,"{'Lon': 37.48227, 'Lat': 55.70524}","ул. Матвеевская, вл.2 (ст. Матвеевская)",12,0
0617,"{'Lon': 37.71587, 'Lat': 55.75161}","ш. Энтузиастов, д.15/16 (ст. м. Авиамоторная, выход к ул. Красноказарменная)",12,0
0674,"{'Lon': 37.65011, 'Lat': 55.65585}",ст. м. Каширская (северный вестибюль),21,0
0238,"{'Lon': 37.57995, 'Lat': 55.74603}","ул. Смоленская, д.8",0,18
0454,"{'Lon': 37.57197, 'Lat': 55.83351}","Дмитровское ш., д.43, к.1 (ст. м. Петровско-Разумовская, выход №5)",18,0
0242,"{'Lon': 37.47951, 'Lat': 55.70916}","ул. Веерная, д.30, к.1",12,0
0295,"{'Lon': 37.45159, 'Lat': 55.67135}","ул. Озёрная, д.31, к.3 (ст. м. Озёрная, выход №4)",20,0
0689,"{'Lon': 37.5575, 'Lat': 55.87977}","ул. 800-летия Москвы, д.22, к.2",9,0
0546,"{'Lon': 37.49285, 'Lat': 55.79358}","ул. Народного Ополчения, д.47, к.1, стр.1",9,0
0297,"{'Lon': 37.46851, 'Lat': 55.6744}","Мичуринский пр-т, Олимпийская Деревня, д.4, к.2",9,0
0298,"{'Lon': 37.47848, 'Lat': 55.67008}","пр-т Вернадского, д.78, стр.4",9,0
0299,"{'Lon': 37.46636, 'Lat': 55.66533}","ул. Академика Анохина, д.12, к.2",9,0
0514,"{'Lon': 37.47528, 'Lat': 55.77585}","пр-т Маршала Жукова, д.28",9,0
0516,"{'Lon': 37.45492, 'Lat': 55.77961}","пр-т Маршала Жукова, д.70, к.1 (перекрёсток с ул. Живописной)",9,0
0519,"{'Lon': 37.46338, 'Lat': 55.78494}","ул. Генерала Глаголева, д.21",9,0
0666,"{'Lon': 37.77215, 'Lat': 55.65671}","Перервинский б-р, д.21, к.1",9,0
0612,"{'Lon': 37.6827, 'Lat': 55.74883}","ул. Золоторожский Вал, д.11, стр.1",9,0
0609,"{'Lon': 37.67151, 'Lat': 55.7465}","ул. Сергия Радонежского, д.2",9,0
0611,"{'Lon': 37.67847, 'Lat': 55.74661}",ст. м. Площадь Ильича (выход №3),9,0
0701,"{'Lon': 37.76195, 'Lat': 55.64783}","ул. Поречная, д.17/22",12,0
0775,"{'Lon': 37.55264, 'Lat': 55.60199}",ст. м. Новоясеневская (выход №3),12,0
0752,"{'Lon': 37.5814, 'Lat': 55.76022}",ст. м. Баррикадная,14,0
0694,"{'Lon': 37.53481, 'Lat': 55.88628}","ул. Софьи Ковалевской, д.16",9,0
0293,"{'Lon': 37.4617, 'Lat': 55.68626}","ул. Большая Очаковская, д.7",12,0
0696,"{'Lon': 37.54805, 'Lat': 55.8657}",ст. м. Селигерская (выход №3),18,0
0698,"{'Lon': 37.58773, 'Lat': 55.88003}","Алтуфьевское ш., д.56",15,0
0541,"{'Lon': 37.48143, 'Lat': 55.78257}","ул. Народного Ополчения, д.28, к.1",12,0
0266,"{'Lon': 37.46233, 'Lat': 55.70891}","ул. Нежинская, д.25",9,0
0269,"{'Lon': 37.45839, 'Lat': 55.7034}","ул. Матвеевская, д.9",9,0
0274,"{'Lon': 37.46402, 'Lat': 55.70282}","ул. Матвеевская, д.24",9,0
0518,"{'Lon': 37.45657, 'Lat': 55.78401}","ул. Живописная, д.12, к.1",12,0
0544,"{'Lon': 37.50148, 'Lat': 55.78874}","3-я Хорошевская ул., д.24, стр.1",9,0
0294,"{'Lon': 37.45168, 'Lat': 55.68242}","ул. Наташи Ковшовой, д.6А",9,0
0676,"{'Lon': 37.69524, 'Lat': 55.63717}","Каширское ш., д.57, к.1",9,0
0678,"{'Lon': 37.74343, 'Lat': 55.63211}",ст. м. Борисово (выход №1),18,0
0061,"{'Lon': 37.60565, 'Lat': 55.76949}","Малая Дмитровка, 15",12,0
0621,"{'Lon': 37.65401, 'Lat': 55.70512}","ул. Автозаводская, д. 17",12,0
0623,"{'Lon': 37.66183, 'Lat': 55.73764}","ул. Марксистская, д.22, стр.1",12,0
0723,"{'Lon': 37.67802, 'Lat': 55.67616}","ул. Новинки, д.31",12,0
0738,"{'Lon': 37.67729, 'Lat': 55.64383}","Каширское ш., д.45, стр.21",12,0
0709,"{'Lon': 37.55876, 'Lat': 55.82326}","ул. Тимирязевская, д.38/25",12,0
0729,"{'Lon': 37.71649, 'Lat': 55.6508}","ул. Донецкая, д.10",12,0
0731,"{'Lon': 37.72204, 'Lat': 55.6471}","Новочеркасский б-р, д.7",12,0
0732,"{'Lon': 37.72961, 'Lat': 55.64718}","Новочеркасский б-р, д.11",12,0
0703,"{'Lon': 37.56601, 'Lat': 55.75276}","наб. Тараса Шевченко, д.2/1",12,0
0796,"{'Lon': 37.85112, 'Lat': 55.70349}",ст. м. Косино (выход №7),12,0
0798,"{'Lon': 37.89681, 'Lat': 55.70968}","ул. Дмитриевского, д.23 (ст. м. Лухмановская, выход №3)",12,0
0799,"{'Lon': 37.92649, 'Lat': 55.70344}",ст. м. Некрасовка (выход №6),12,0
0778,"{'Lon': 37.40388, 'Lat': 55.59982}",ст. м. Филатов Луг (выход №2),24,0
0713,"{'Lon': 37.55928, 'Lat': 55.85763}",ст. м. Верхние Лихоборы (вход №1),15,0
0718,"{'Lon': 37.59272, 'Lat': 55.77937}","2-я Миусская ул., д.20, стр.3",18,15
0545,"{'Lon': 37.4931, 'Lat': 55.79296}","ул. Народного Ополчения, д.46, к.1",9,0
0672,"{'Lon': 37.66486, 'Lat': 55.6769}","пр-т Андропова, д.27 (ст. м. Коломенская, выход №2)",21,0
0675,"{'Lon': 37.66798, 'Lat': 55.64735}","Каширское ш., д.33, к.17",9,0
0699,"{'Lon': 37.60077, 'Lat': 55.8846}","ул. Костромская, д.17 (ст. м. Бибирево, выход №2)",12,0
0467,"{'Lon': 37.57578, 'Lat': 55.84592}","Гостиничный пр., д.8",9,0
0258,"{'Lon': 37.46964, 'Lat': 55.70852}","ул. Нежинская, д.13",12,0
0693,"{'Lon': 37.52396, 'Lat': 55.88651}","ул. Ангарская, д.69",9,0
0670,"{'Lon': 37.63913, 'Lat': 55.67987}","ул. Нагатинская, д.11, к.1",9,0
0660,"{'Lon': 37.70712, 'Lat': 55.64404}","ул. Донецкая, д.35",9,0
0662,"{'Lon': 37.74365, 'Lat': 55.64928}","ул. Люблинская, д.112а, стр.3 (ст. м. Марьино)",15,0
0671,"{'Lon': 37.67557, 'Lat': 55.68116}","ул. Судостроительная, д.14/16",9,0
